Domain,Sub-domain,Paragraph,Context,Sentence,Rating,llm_gene_CEFR1,llm_gene_CEFR2,llm_gene_CEFR3,pred_1,pred_2,pred_3
Textbooks,Engineering,"Often the quantum is a number of bytes at least as large as the network MTU; in this case, each subqueue will be permitted to send at least one packet on each round. This is not a requirement, however; often the quantum is small enough that it takes many rounds to accumulate enough of a deﬁcit to send a packet",,"Often the quantum is a number of bytes at least as large as the network MTU; in this case, each subqueue will be permitted to send at least one packet on each round.",5,Each part of the network sends one message at a time.,Each packet is usually as big or bigger than the limit. This means each queue sends one packet at a time.,Each subqueue sends a packet every time it goes around the network.,3,3,3
Textbooks,Engineering,"Link-state routing is an alternative to distance-vector. It is often – though certainly not always – considered to be the routing-update algorithm class of choice for networks that are “sufﬁciently large”, such as those of ISPs. There are two speciﬁc link-state protocols: the IETF’s Open Shortest Path First ( OSPF ,RFC 2328 ), and OSI’s Intermediate Systems to Intermediate Systems ( IS-IS , documented unofﬁcially in RFC 1142 )","Link-state routing is an alternative to distance-vector. It is often – though certainly not always – considered to be the routing-update algorithm class of choice for networks that are “sufﬁciently large”, such as those of ISPs.","There are two speciﬁc link-state protocols: the IETF’s Open Shortest Path First ( OSPF ,RFC 2328 ), and OSI’s Intermediate Systems to Intermediate Systems ( IS-IS , documented unofﬁcially in RFC 1142 )",5,OSPF and IS-IS are two types of link-state protocols.,"There are two types of link-state protocols. One is OSPF, the other is IS-IS.",There are two ways to find the best route between computers on a network: OSPF and IS-IS.,4,4,3
Textbooks,Psychology,"Counselling Counselling psychology is a psychology specialty that facilitates personal and interpersonal   functioning across the lifespan with a focus on emotional, social, vocational, educational, health- related, developmental, and organizational concerns. Counselling psychology differs from clinical   psychology in that it is focused more on normal developmental issues and everyday stress rather   than serious mental disorders. Counselling psychologists are employed in a variety of settings,   including universities, schools, businesses, private practice, and community mental health centers",,"Counselling Counselling psychology is a psychology specialty that facilitates personal and interpersonal   functioning across the lifespan with a focus on emotional, social, vocational, educational, health- related, developmental, and organizational concerns.",5,Psychologists help people with problems.,"Psychologists help people who feel sad or worried, have relationship problems, or want to stay healthy.",Counselling psychologists help people deal with their personal and social problems.,2,3,3
Wikipedia,Geography,"In the early years of the new millennium, three key technological advances transformed cartography: the removal of Selective Availability in the Global Positioning System (GPS) in May 2000, which improved locational accuracy for consumer-grade GPS receivers to within a few metres; the invention of OpenStreetMap in 2004, a global digital counter-map that allowed anyone to contribute and use new spatial data without complex licensing agreements; and the launch of Google Earth in 2005 as a development of the virtual globe EarthViewer 3D (2004), which revolutionised access to satellite and aerial imagery. These advances brought more accuracy to geographical and location-based data and widened the range of applications for cartography, for example in the development of satnav devices.",,"In the early years of the new millennium, three key technological advances transformed cartography: the removal of Selective Availability in the Global Positioning System (GPS) in May 2000, which improved locational accuracy for consumer-grade GPS receivers to within a few metres; the invention of OpenStreetMap in 2004, a global digital counter-map that allowed anyone to contribute and use new spatial data without complex licensing agreements; and the launch of Google Earth in 2005 as a development of the virtual globe EarthViewer 3D (2004), which revolutionised access to satellite and aerial imagery.",5,"GPS, maps on the internet, and Google Earth made it better.","Three important things happened that changed how we use maps. These were better GPS, a free map called OpenStreetMap, and Google Earth.","In the early 2000s, three things improved mapping: better GPS, a free map called OpenStreetMap, and Google Earth.",2,3,3
Wikipedia,Geography,"With the emergence of the internet and Web mapping, technologies allow for the creation and distribution of maps by people without proper cartographic training are readily available. This has led to maps that ignore cartographic conventions and are potentially misleading.",,"With the emergence of the internet and Web mapping, technologies allow for the creation and distribution of maps by people without proper cartographic training are readily available.",5,You can make and share maps now.,You can make and share maps on the internet now.,"Now, anyone can quickly make and share maps online.",2,2,2
Wikipedia,Mathematics,Big O notation: used to describe the limiting behavior of a function when the argument tends towards a particular value or infinity,,Big O notation: used to describe the limiting behavior of a function when the argument tends towards a particular value or infinity,5,Big O shows how fast a function works.,Big O notation shows us how fast a computer program works.,Big O notation shows how fast a computer program works when there is a lot of data.,3,2,3
Wikipedia,Philosophy,"In contrast to those of social democracy and Leninist communism, the central argument of council communism is that democratic workers' councils arising in the factories and municipalities are the natural form of working-class organization and governmental power. This view is opposed to both the reformist and the Leninist communist ideologies, which respectively stress parliamentary and institutional government by applying social reforms on the one hand, and vanguard parties and participative democratic centralism on the other."," In contrast to those of social democracy and Leninist communism, the central argument of council communism is that democratic workers' councils arising in the factories and municipalities are the natural form of working-class organization and governmental power.","This view is opposed to both the reformist and the Leninist communist ideologies, which respectively stress parliamentary and institutional government by applying social reforms on the one hand, and vanguard parties and participative democratic centralism on the other.",5,There are different kinds of communism.,There are three kinds of communism. One kind uses politics to change things. Another kind has a strong leader. The third kind is different from these two.,This view does not agree with some other communist ideas that want to use the government or involve the people in making decisions.,2,3,3
Wikipedia,Philosophy,"From earliest records, monarchs could be directly hereditary, while others were elected from among eligible members. With the Egyptian, Indian, Mesopotamian, Sudanic, reconstructed Proto-Indo-European religion, and others, the monarch held sacral functions directly connected to sacrifice and was sometimes identified with having divine ancestry, possibly establishing a notion of the divine right of kings."," From earliest records, monarchs could be directly hereditary, while others were elected from among eligible members.","With the Egyptian, Indian, Mesopotamian, Sudanic, reconstructed Proto-Indo-European religion, and others, the monarch held sacral functions directly connected to sacrifice and was sometimes identified with having divine ancestry, possibly establishing a notion of the divine right of kings.",5,"Long ago, people thought their leaders were special.","In the past, some kings were thought to be gods. People believed they had special powers because their families were special.","Long ago, kings in some countries were believed to be gods and had great power.",2,2,2
Wikipedia,Philosophy,"Many authors have written about excess deaths under Communist states and mortality rates, such as excess mortality in the Soviet Union under Joseph Stalin. Some authors posit that there is a Communist death toll, whose death estimates vary widely, depending on the definitions of the deaths that are included in them, ranging from lows of 10–20 million to highs over 100 million. The higher estimates have been criticized by several scholars as ideologically motivated and inflated; they are also criticized for being inaccurate due to incomplete data, inflated by counting any excess death, making an unwarranted link to communism, and the grouping and body-counting itself. Higher estimates account for actions that Communist governments committed against civilians, including executions, man-made famines, and deaths that occurred during, or resulted from, imprisonment, and forced deportations and labor. Higher estimates are criticized for being based on sparse and incomplete data when significant errors are inevitable, skewed to higher possible values, and victims of civil wars, the Holodomor and other famines, and war-related events should not be included. Others have argued that, while certain estimates may not be accurate, ""quibbling about numbers is unseemly. What matters is that many, many people were killed by communist regimes.""There is no consensus among genocide scholars and scholars of Communism about whether some or all the events constituted a genocide. There is also no consensus on a common terminology, and the events have been variously referred to as excess mortality or mass deaths; other terms used to define some of such killings include classicide, crimes against humanity, democide, genocide, politicide, holocaust, and repression. Scholars state that most Communist states did not engage in mass killings; some in particular, such as Benjamin Valentino, propose the category of Communist mass killing, alongside colonial, counter-guerrilla, and ethnic mass killing, as a subtype of dispossessive mass killing to distinguish it from coercive mass killing. While some scholars do not consider ideology or regime-type as an important factor that explains mass killings, others, such as John Gray, Daniel Goldhagen, and Richard Pipes consider the ideology of communism to be a significant causative factor in mass killings."," Some authors posit that there is a Communist death toll, whose death estimates vary widely, depending on the definitions of the deaths that are included in them, ranging from lows of 10–20 million to highs over 100 million. The higher estimates have been criticized by several scholars as ideologically motivated and inflated; they are also criticized for being inaccurate due to incomplete data, inflated by counting any excess death, making an unwarranted link to communism, and the grouping and body-counting itself. Higher estimates account for actions that Communist governments committed against civilians, including executions, man-made famines, and deaths that occurred during, or resulted from, imprisonment, and forced deportations and labor.","Higher estimates are criticized for being based on sparse and incomplete data when significant errors are inevitable, skewed to higher possible values, and victims of civil wars, the Holodomor and other famines, and war-related events should not be included.",5,Estimates can be wrong because we don't know enough about them.,"When we try to figure out how many people died during famines, our numbers are often wrong because we don't have all the information. We also forget about other things that killed people.",Estimates of many deaths are not reliable because they are based on incomplete information. We should not count people who died from war or famine.,3,3,3
Wikipedia,Social Sciences,"Semantic memory is the encyclopedic knowledge that a person possesses. Knowledge like what the Eiffel Tower looks like, or the name of a friend from sixth grade, represent semantic memory. Access of semantic memory ranges from slightly to extremely effortful, depending on a number of variables including but not limited to recency of encoding of the information, number of associations it has to other information, frequency of access, and levels of meaning (how deeply it was processed when it was encoded).","Semantic memory is the encyclopedic knowledge that a person possesses. Knowledge like what the Eiffel Tower looks like, or the name of a friend from sixth grade, represent semantic memory.","Access of semantic memory ranges from slightly to extremely effortful, depending on a number of variables including but not limited to recency of encoding of the information, number of associations it has to other information, frequency of access, and levels of meaning (how deeply it was processed when it was encoded).",5,We remember things better when we think about them often.,It's easy to remember new things that are connected to other things and that you think about often.,You might find it difficult to remember things that happened a long time ago or things you don't use often.,2,3,3
Wikipedia,Social Sciences,"A broad historical paradigm in both sociology and anthropology, functionalism addresses the social structure—referred to as ""social organization"" by the classical theorists—with respect to the whole as well as the necessary function of the whole's constituent elements. A common analogy (popularized by Herbert Spencer) is to regard norms and institutions as 'organs' that work towards the proper functioning of the entire 'body' of society. The perspective was implicit in the original sociological positivism of Comte but was theorized in full by Durkheim, again with respect to observable, structural laws.","A broad historical paradigm in both sociology and anthropology, functionalism addresses the social structure—referred to as ""social organization"" by the classical theorists—with respect to the whole as well as the necessary function of the whole's constituent elements. A common analogy (popularized by Herbert Spencer) is to regard norms and institutions as 'organs' that work towards the proper functioning of the entire 'body' of society.","The perspective was implicit in the original sociological positivism of Comte but was theorized in full by Durkheim, again with respect to observable, structural laws.",5,We can see how our society works.,Durkheim made Comte's ideas clearer by showing their importance in real life.,Comte and Durkheim thought that society had its own rules that we can see.,2,4,3
Wikipedia,Technology,"Encapsulation prevents external code from being concerned with the internal workings of an object.  This facilitates code refactoring, for example allowing the author of the class to change how objects of that class represent their data internally without changing any external code (as long as ""public"" method calls work the same way).  It also encourages programmers to put all the code that is concerned with a certain set of data in the same class, which organizes it for easy comprehension by other programmers.  Encapsulation is a technique that encourages decoupling.", Encapsulation prevents external code from being concerned with the internal workings of an object.,"This facilitates code refactoring, for example allowing the author of the class to change how objects of that class represent their data internally without changing any external code (as long as ""public"" method calls work the same way).",5,We can change how we store data easily.,You can change this part of the program easily without hurting the rest.,This makes it easier to change the class without breaking anything else.,2,2,2
Wikipedia,Technology,"The cost of high voltage electricity transmission (as opposed to the costs of electric power distribution) is comparatively low, compared to all other costs arising in a consumer's electricity bill. In the UK, transmission costs are about 0.2 p per kWh compared to a delivered domestic price of around 10 p per kWh.Research evaluates the level of capital expenditure in the electric power T&D equipment market will be worth $128.9 bn in 2011."," The cost of high voltage electricity transmission (as opposed to the costs of electric power distribution) is comparatively low, compared to all other costs arising in a consumer's electricity bill.","In the UK, transmission costs are about 0.2 p per kWh compared to a delivered domestic price of around 10 p per kWh.Research evaluates the level of capital expenditure in the electric power T&D equipment market will be worth $128.9 bn in 2011.",5,It's cheap to send electricity here. But we have to pay 10p for each unit we use. We will spend a lot of money on electricity this year.,It costs very little to send electricity in the UK. But it costs a lot more for people to use it.,"In the UK, it costs 0.2p to send electricity through the grid, but the total cost for people using electricity is about 10p. A lot of money will be spent on the grid in 2011.",2,2,3
Books,Biographies,"Thou art ruining all thy chances,' said the friend sadly, 'and the face thou seest is not worth the sacrifice.'",,"Thou art ruining all thy chances,' said the friend sadly, 'and the face thou seest is not worth the sacrifice.'",5,Your friend thinks this person is bad for you.,Should we give up something important for someone we care about?,"Your friend was unhappy about what you were doing, and thought it wasn't worth it.",2,2,2
Books,History,"I say it is strange that this should be so, and we in particular have reason for inquiring whether it really is so; because though, as I have said, even as a matter of science the Celt has a claim to be known, and we have an interest in knowing him, yet this interest is wonderfully enhanced if we find him to have actually a part in us.  The question is to be tried by external and by internal evidence; the language and the physical type of our race afford certain data for trying it, and other data are afforded by our literature, genius, and spiritual production generally.  Data of this second kind belong to the province of the literary critic; data of the first kind to the province of the philologist and of the physiologist.","I say it is strange that this should be so, and we in particular have reason for inquiring whether it really is so; because though, as I have said, even as a matter of science the Celt has a claim to be known, and we have an interest in knowing him, yet this interest is wonderfully enhanced if we find him to have actually a part in us.","The question is to be tried by external and by internal evidence; the language and the physical type of our race afford certain data for trying it, and other data are afforded by our literature, genius, and spiritual production generally.",5,Write good stories that people like.,"We need to think about our words, actions, and achievements.","We can find clues about who we are by looking at our language, our bodies, and what we've made.",1,2,3
Books,History,"And Ceres, the genius of the ark, is of course found in Ceridwen, ‘the British Ceres, the arkite goddess who initiates us into the deepest mysteries of the arkite superstition.’",,"And Ceres, the genius of the ark, is of course found in Ceridwen, ‘the British Ceres, the arkite goddess who initiates us into the deepest mysteries of the arkite superstition.’",5,She is like a kind earth goddess.,There was a wise goddess in old Celtic stories called Ceridwen. She taught people about history.,"In some stories, Ceres is the same goddess as Ceridwen, who was worshipped in ancient Britain.",2,2,3
Books,History,"‘“Found a church then,” said the Saint, “that shall not be too near us” (that is to his own Church of Armagh) “for familiarity, nor too far from us for intercourse.”",,"‘“Found a church then,” said the Saint, “that shall not be too near us” (that is to his own Church of Armagh) “for familiarity, nor too far from us for intercourse.”",5,They wanted to find a church near them.,He wanted a church nearby.,"“I want a church near ours but not too close,” said the Saint.",2,1,2
Books,Novels,"Life became hard for Marius. It was nothing to eat his clothes and his watch. He ate of that terrible, inexpressible thing that is called _de la vache enragé_; that is to say, he endured great hardships and privations. A terrible thing it is, containing days without bread, nights without sleep, evenings without a candle, a hearth without a fire, weeks without work, a future without hope, a coat out at the elbows, an old hat which evokes the laughter of young girls, a door which one finds locked on one at night because one’s rent is not paid, the insolence of the porter and the cook-shop man, the sneers of neighbors, humiliations, dignity trampled on, work of whatever nature accepted, disgusts, bitterness, despondency. Marius learned how all this is eaten, and how such are often the only things which one has to devour. At that moment of his existence when a man needs his pride, because he needs love, he felt that he was jeered at because he was badly dressed, and ridiculous because he was poor. At the age when youth swells the heart with imperial pride, he dropped his eyes more than once on his dilapidated boots, and he knew the unjust shame and the poignant blushes of wretchedness. Admirable and terrible trial from which the feeble emerge base, from which the strong emerge sublime. A crucible into which destiny casts a man, whenever it desires a scoundrel or a demi-god.","At that moment of his existence when a man needs his pride, because he needs love, he felt that he was jeered at because he was badly dressed, and ridiculous because he was poor. At the age when youth swells the heart with imperial pride, he dropped his eyes more than once on his dilapidated boots, and he knew the unjust shame and the poignant blushes of wretchedness. Admirable and terrible trial from which the feeble emerge base, from which the strong emerge sublime.","A crucible into which destiny casts a man, whenever it desires a scoundrel or a demi-god.",5,Someone who becomes famous for what they did.,People who are very good or very bad often have difficult lives.,Some people are born to be good or evil.,2,2,2
Policies,Code of Conduct,"Creating a form of record for the purposes of reporting a code of conduct violation is permissible solely for the mentioned purpose, and only when shared with an organizer assigned by Fatima Fellowship to handle such violations",,"Creating a form of record for the purposes of reporting a code of conduct violation is permissible solely for the mentioned purpose, and only when shared with an organizer assigned by Fatima Fellowship to handle such violations",5,"If someone breaks the rules, we write a report. We then tell someone who can help.","If there's a problem with the rules, we write a report and send it to the right person.","We can write a report about someone breaking the rules, but we can only give it to the person who handles these cases.",2,3,3
Policies,Contracts,"Either party may choose to be excused of any further performance obligations in the event of a disastrous occurrence outside the control of either party that materially affects the performance of Services, such as: an act of God (fires, explosions, earthquakes, hurricane, natural disasters, flooding, storms or infestation), or War, Invasion, Act of Foreign Enemies, Embargo, or other Hostility (whether declared or not), or any hazardous situation created outside the control of either party such as a riot, disorder, nuclear leak or explosion, or act or threat of terrorism.",,"Either party may choose to be excused of any further performance obligations in the event of a disastrous occurrence outside the control of either party that materially affects the performance of Services, such as: an act of God (fires, explosions, earthquakes, hurricane, natural disasters, flooding, storms or infestation), or War, Invasion, Act of Foreign Enemies, Embargo, or other Hostility (whether declared or not), or any hazardous situation created outside the control of either party such as a riot, disorder, nuclear leak or explosion, or act or threat of terrorism.",5,Sometimes bad things happen and we can't control them.,"If there's a big problem, both sides can stop their agreement.","If there is a big emergency outside our control, we don't have to follow our usual rules.",2,3,2
Policies,Olympic Rules,"Any individual, team or delegation that refuses to compete or participate in Special Olympics Games or activities  based on the ethnic origin, gend er, religion, political affiliation of their fellow Special Olympics athletes in those activities, will be disqualified from participation in the games or event  in question and not eligible for awards or recognition at that event",,"Any individual, team or delegation that refuses to compete or participate in Special Olympics Games or activities  based on the ethnic origin, gend er, religion, political affiliation of their fellow Special Olympics athletes in those activities, will be disqualified from participation in the games or event  in question and not eligible for awards or recognition at that event",5,You have to like people who are different to join the Special Olympics.,You can't join the Special Olympics if you're mean to people because of how they are.,You can't join or win anything if you don't treat everyone fairly.,2,2,2
Legal,Constitutions,"The judicial Power of the United States, shall be vested  in one supreme Court, and in such inferior Courts as the  Congress may from time to time ordain and establish. The  Judges, both of the supreme and inferior Courts, shall hold  their Offi  ces during good Behaviour, and shall at stated  Times, receive for their Services, a Compensation, which  shall not be diminished during their Continuance in Office","The judicial Power of the United States, shall be vested  in one supreme Court, and in such inferior Courts as the  Congress may from time to time ordain and establish.","The  Judges, both of the supreme and inferior Courts, shall hold  their Offi  ces during good Behaviour, and shall at stated  Times, receive for their Services, a Compensation, which  shall not be diminished during their Continuance in Office",5,"If they work well and get paid, they will keep their jobs.","If judges do their job well, they will keep their jobs.",Judges will keep their jobs if they behave well and get paid on time.,2,2,3
Legal,Judicial Rulings,"With respect to Thomas’ ineffective-assistance claim, the panel determined that the state habeas court was not ob- jectively unreasonable in finding trial counsel not ineffective, explaining that counsel’s failure to probe juror number five’s and juror number six’s oppositions to interracial marriage or procreation likely was a tactical decision. Id., at 450",,"With respect to Thomas’ ineffective-assistance claim, the panel determined that the state habeas court was not ob- jectively unreasonable in finding trial counsel not ineffective, explaining that counsel’s failure to probe juror number five’s and juror number six’s oppositions to interracial marriage or procreation likely was a tactical decision.",5,Thomas's lawyer didn't help him much. The judge thought Thomas was right.,Thomas’s lawyer did nothing wrong.,"Thomas said his lawyer was not good enough. But the review board agreed with the court that this was not true, because the lawyer might have had a good reason for not asking certain questions.",2,2,4
Research and Innovation,Economics,"Exactly because of our endogeneity concerns about the cities, these three cities are dropped from all analyses, as is Goldsboro, the town where the march ended after the Confederate opposition surrendered. These exclusions do not aﬀect the results",,"Exactly because of our endogeneity concerns about the cities, these three cities are dropped from all analyses, as is Goldsboro, the town where the march ended after the Confederate opposition surrendered.",5,We did not include Goldsboro in our study because it might have changed the results.,"We left out some cities because they were affected by other things, and the last city.",Some cities in the study were left out because they were involved in the research. This included the city where the march ended.,3,3,3
Research and Innovation,Economics,"More recently, Khan (2015) showed that the misallocation of resources during the war due to declining geographic mobility and increasing payoﬀs to military technologies was short-lived and did not inhibit the long-term capacity of technological progress",,"More recently, Khan (2015) showed that the misallocation of resources during the war due to declining geographic mobility and increasing payoﬀs to military technologies was short-lived and did not inhibit the long-term capacity of technological progress",5,"We had some problems during the war, but things got better later.",New technology was still created during the war.,Khan's study showed that the war did not affect technology development in the long run.,2,2,3
Research and Innovation,Literature,"The “navel of the dream” names the place beyond which analysis cannot go, an element that remains unknown and obscure even in the most thorough exploration. Interestingly, the point where the dream remains opaque to vision and interpretation appears not just anywhere, but in the center. What we cannot discover, Freud says here, is not one point among many but the point, the center itself, the navel that connects us to our deepest origins.","The “navel of the dream” names the place beyond which analysis cannot go, an element that remains unknown and obscure even in the most thorough exploration. Interestingly, the point where the dream remains opaque to vision and interpretation appears not just anywhere, but in the center.","What we cannot discover, Freud says here, is not one point among many but the point, the center itself, the navel that connects us to our deepest origins.",5,We don't know our past.,"Freud believed that there are parts of us that we don’t know about, but they are very important to our lives.","According to Freud, some things about ourselves are unknown and cannot be discovered.",2,3,3
Research and Innovation,Medical,"Based on reports demonstrating the effectiveness of test- enhanced learning used together with structured feedback, we sought to incorporate these methods in a learning activity intended primarily to increase student engagement with the course material in a student-centered, small group learning activity. Our belief was that the use of a teaching approach of demonstrated value would be viewed by the students as engaging and helpful, and would be characterized byincreased class attendance and interaction, thereby reversing recent trends of decreasing class participation. To that end we developed a series of small group learning/assessment (SGL/A) activities incorpo-rating retrieval practice with structured feedback that we included inour preclinical neuroanatomy course","Based on reports demonstrating the effectiveness of test- enhanced learning used together with structured feedback, we sought to incorporate these methods in a learning activity intended primarily to increase student engagement with the course material in a student-centered, small group learning activity. Our belief was that the use of a teaching approach of demonstrated value would be viewed by the students as engaging and helpful, and would be characterized byincreased class attendance and interaction, thereby reversing recent trends of decreasing class participation.",To that end we developed a series of small group learning/assessment (SGL/A) activities incorpo-rating retrieval practice with structured feedback that we included inour preclinical neuroanatomy course,5,We worked together as a team to learn about the brain.,We worked in groups to learn about the brain and get answers right away.,We made some group activities to help students learn about the brain and check their understanding.,2,3,2
Research and Innovation,Politics,"In their extensive reviews of the political communication literature, Bucy and D’Angelo (1999, 2004) identify three sustained criticisms of the press in politics, formulated as enduring critiques of media and democracy: the videomalaise hypothesis, media intrusion theory, and the social erosion thesis. Whether intentional or not, these critiques embrace a neoconservative perspective on public life where media are seen to have a corrosive role in political processes. In this view, more espoused by political scientists than communication scholars, journalistic values are at odds with political values, which results in a news agenda that misrepresents what is at stake. The news media thus distort political reality and fail their information role – a major proposition, along with media interventionism, that emerges from the broader crisis of political communication practice that has been incubating for some time.",,"In their extensive reviews of the political communication literature, Bucy and D’Angelo (1999, 2004) identify three sustained criticisms of the press in politics, formulated as enduring critiques of media and democracy: the videomalaise hypothesis, media intrusion theory, and the social erosion thesis.",5,"Two researchers studied how the media affects politics. They found some bad things. These include making people unhappy, hurting people's feelings, and hurting society.","Two researchers studied the relationship between the press and politics. They found three main problems: people don’t trust the media, the media invades people's privacy, and the media can cause social problems.","There are three main problems with how the media covers politics. It can make people unhappy, invade people's privacy, and weaken society.",3,3,3
Research and Innovation,Science and Engineering,"Given known constraints and environment structure, traditional motion planning methods can robustly find constraint-free paths connecting target start and goal configurations [1], even in long-horizon problems. While planning is reliable, it might be difficult to perform online planning in certain circumstances, such as in environments that are unknown, partially observed, or dynamically changing. When planning is difficult due to limited information, it may be of interest to have a strong reactive policy, capable of navigation and locomotion, which can be obtained through a method like",,"Given known constraints and environment structure, traditional motion planning methods can robustly find constraint-free paths connecting target start and goal configurations [1], even in long-horizon problems.",5,We can find safe routes between two points.,Traditional methods usually find the safest way from one place to another.,"Older methods can find safe routes between two points, even if it's hard.",2,3,3
Finance,Finance,Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,5,We made more money in 2007 than in 2018.,"In 2008, our company lost a lot of money. We made only EUR 41 million, which is less than half of what we made the year before.","In 2008, our company made a profit of 41 million euros, which is 69% less than the previous year.",2,3,3
News Articles,Culture,"Janicza Bravo and Brett Gelman's ""Lemon"" explores white male mediocrity in a truly unsettling indie.","Janicza Bravo and Brett Gelman's ""Lemon"" explores white male mediocrity in a truly unsettling indie.","Janicza Bravo and Brett Gelman's ""Lemon"" explores white male mediocrity in a truly unsettling indie.",5,"Janicza Bravo and Brett Gelman show in their movie ""Lemon"" that life can be hard when you are a middle-aged white man.",“Lemon” is a film about a man with many problems.,“Lemon” is a movie about ordinary white men that is quite shocking.,4,3,2
News Articles,Technology,"Every week the numerous blogs covering the machinations of the Apple empire float unconfirmed rumors, blatant speculation","Every week the numerous blogs covering the machinations of the Apple empire float unconfirmed rumors, blatant speculation","Every week the numerous blogs covering the machinations of the Apple empire float unconfirmed rumors, blatant speculation",5,Some websites say bad things about Apple.,Many blogs share news and guesses about Apple every week.,Many blogs talk about Apple every week and share unconfirmed news.,2,2,3
Wikipedia,Mathematics,"A stochastic partial differential equation (SPDE) is an equation that generalizes SDEs to include space-time noise processes, with applications in quantum field theory and statistical mechanics.",,"A stochastic partial differential equation (SPDE) is an equation that generalizes SDEs to include space-time noise processes, with applications in quantum field theory and statistical mechanics.",6,These equations are useful for scientists.,Mathematical equations help us understand how things change over time and space.,SPDEs are used to study how things move and change in the world around us. They help us learn about tiny particles in physics.,2,3,3
Wikipedia,Natural Sciences,"Within the cytoplasm of a cell, there are many biomolecules such as proteins and nucleic acids. In addition to biomolecules, eukaryotic cells have specialized structures called organelles that have their own lipid bilayers or are spatially units. These organelles include the cell nucleus, which contains most of the cell's DNA, or mitochondria, which generates adenosine triphosphate (ATP) to power cellular processes. Other organelles such as endoplasmic reticulum and Golgi apparatus play a role in the synthesis and packaging of proteins, respectively. Biomolecules such as proteins can be engulfed by lysosomes, another specialized organelle. Plant cells have additional organelles that distinguish them from animal cells such as a cell wall that provides support for the plant cell, chloroplasts that harvest sunlight energy to produce sugar, and vacuoles that provide storage and structural support as well as being involved in reproduction and breakdown of plant seeds. Eukaryotic cells also have cytoskeleton that is made up of microtubules, intermediate filaments, and microfilaments, all of which provide support for the cell and are involved in the movement of the cell and its organelles. In terms of their structural composition, the microtubules are made up of tubulin (e.g., α-tubulin and β-tubulin whereas intermediate filaments are made up of fibrous proteins. Microfilaments are made up of actin molecules that interact with other strands of proteins."," Other organelles such as endoplasmic reticulum and Golgi apparatus play a role in the synthesis and packaging of proteins, respectively. Biomolecules such as proteins can be engulfed by lysosomes, another specialized organelle. Plant cells have additional organelles that distinguish them from animal cells such as a cell wall that provides support for the plant cell, chloroplasts that harvest sunlight energy to produce sugar, and vacuoles that provide storage and structural support as well as being involved in reproduction and breakdown of plant seeds.","Eukaryotic cells also have cytoskeleton that is made up of microtubules, intermediate filaments, and microfilaments, all of which provide support for the cell and are involved in the movement of the cell and its organelles.",6,Animal cells have a strong skeleton that keeps them safe and helps them move.,Cells have three kinds of filaments that keep them strong and help them move.,"Inside eukaryotic cells, there are three kinds of filaments: microtubules, intermediate filaments, and microfilaments. They help keep the cell stable and move things around.",2,3,5
Books,Biographies,"From their babyhood these men had looked upon all this beauty of colour, and the love of it had grown with their growth. The golden light on the water, the pearly-grey and tinted marbles, the gay sails of the galleys which swept the lagoons like painted butterflies, the wide stretch of water ending in the mystery of the distant skyline--it all sank into their hearts, and it was little wonder that they should strive to paint colour above all things, and at last reach a perfection such as no other school of painters has equalled.","From their babyhood these men had looked upon all this beauty of colour, and the love of it had grown with their growth.","The golden light on the water, the pearly-grey and tinted marbles, the gay sails of the galleys which swept the lagoons like painted butterflies, the wide stretch of water ending in the mystery of the distant skyline--it all sank into their hearts, and it was little wonder that they should strive to paint colour above all things, and at last reach a perfection such as no other school of painters has equalled.",6,They wanted to paint the boats and the water.,They liked the colourful water and boats and wanted to paint them.,"They were inspired by the colours of the sea, boats, and sky. They wanted to draw something like this and worked hard to do it well.",2,2,3
Books,History,"‘And in the evening Peredur entered a valley, and at the head of the valley he came to a hermit’s cell, and the hermit welcomed him gladly, and there he spent the night.  And in the morning he arose, and when he went forth, behold, a shower of snow had fallen the night before, and a hawk had killed a wild-fowl in front of the cell.  And the noise of the horse scared the hawk away, and a raven alighted upon the bird.  And Peredur stood and compared the blackness of the raven, and the whiteness of the snow, and the redness of the blood, to the hair of the lady whom best he loved, which was blacker than the raven, and to her skin, which was whiter than the snow, and to her two cheeks, which were redder than the blood upon the snow appeared to be.’","‘And in the evening Peredur entered a valley, and at the head of the valley he came to a hermit’s cell, and the hermit welcomed him gladly, and there he spent the night. And in the morning he arose, and when he went forth, behold, a shower of snow had fallen the night before, and a hawk had killed a wild-fowl in front of the cell. And the noise of the horse scared the hawk away, and a raven alighted upon the bird.","And Peredur stood and compared the blackness of the raven, and the whiteness of the snow, and the redness of the blood, to the hair of the lady whom best he loved, which was blacker than the raven, and to her skin, which was whiter than the snow, and to her two cheeks, which were redder than the blood upon the snow appeared to be.’",6,"Peredur saw a black bird, white snow, and blood. He remembered his wife and thought she was very beautiful.","He compared the woman he loved to a black bird, white snow, and red blood. She had black hair, white skin, and red cheeks.",Peredur compared the raven's black feathers to the woman's black hair. He also thought about how the snow made her look pale and how her face was like the red blood on the snow.,3,3,4
